order_id,fecha_id,producto_key,provincia_key,canal_segmento_key,cantidad,precio_unitario,ventas,costo,ganancia
1876,2023-05-27,4,6,2,2,28000.0,56000.0,41349.5,14650.5
1877,2023-05-27,9,9,2,5,9500.0,47500.0,35021.56,12478.44
1878,2023-05-27,16,10,4,1,5500.0,5500.0,4581.79,918.21
1879,2023-05-27,1,5,4,1,24400.0,24400.0,20282.51,4117.49
1880,2023-05-27,6,4,4,2,14700.0,29400.0,22948.15,6451.85
1881,2023-05-28,16,5,2,5,3500.0,17500.0,11320.4,6179.6
1882,2023-05-28,1,1,1,2,33900.0,67800.0,45041.71,22758.29
1883,2023-05-28,13,1,1,1,13200.0,13200.0,8381.54,4818.46
1884,2023-05-28,18,9,6,1,4100.0,4100.0,3023.8,1076.2
1885,2023-05-28,16,9,2,2,4200.0,8400.0,5936.86,2463.14
1886,2023-05-28,2,4,4,2,30800.0,61600.0,39485.31,22114.69
1887,2023-05-28,9,1,1,4,13200.0,52800.0,37907.67,14892.33
1888,2023-05-28,18,1,1,3,4400.0,13200.0,9590.45,3609.55
1889,2023-05-28,16,10,2,4,5100.0,20400.0,16330.87,4069.13
1890,2023-05-28,12,4,4,1,12100.0,12100.0,8664.28,3435.72
1891,2023-05-28,17,1,1,2,5000.0,10000.0,6876.99,3123.01
1892,2023-05-29,8,1,1,3,15100.0,45300.0,36915.7,8384.3
1893,2023-05-29,2,4,4,3,26100.0,78300.0,53883.75,24416.25
1894,2023-05-29,20,1,1,5,5000.0,25000.0,15431.45,9568.55
1895,2023-05-30,8,4,1,4,16800.0,67200.0,44740.72,22459.28
1896,2023-05-30,2,1,1,4,27200.0,108800.0,75391.3,33408.7
1897,2023-05-30,14,10,1,5,16000.0,80000.0,50285.59,29714.41
1898,2023-05-30,14,1,1,1,18800.0,18800.0,15209.47,3590.53
1899,2023-05-30,19,2,4,1,5600.0,5600.0,4259.26,1340.74
1900,2023-05-30,4,4,1,2,29700.0,59400.0,35799.52,23600.48
1901,2023-05-30,14,6,1,3,10900.0,32700.0,24296.9,8403.1
1902,2023-05-30,6,3,4,3,13900.0,41700.0,33101.27,8598.73
1903,2023-05-30,3,4,1,2,19500.0,39000.0,29711.6,9288.4
1904,2023-05-30,9,9,1,5,13600.0,68000.0,53251.56,14748.44
1905,2023-05-31,10,9,1,5,10500.0,52500.0,42817.05,9682.95
1906,2023-05-31,13,8,5,1,19600.0,19600.0,14177.61,5422.39
1907,2023-05-31,8,6,1,5,9900.0,49500.0,36552.3,12947.7
1908,2023-05-31,3,6,3,1,20000.0,20000.0,16936.58,3063.42
1909,2023-05-31,17,1,2,5,4100.0,20500.0,17186.87,3313.13
1910,2023-05-31,1,1,4,1,31000.0,31000.0,18197.88,12802.12
1911,2023-06-01,7,8,4,2,16600.0,33200.0,27467.73,5732.27
1912,2023-06-01,12,1,4,4,20400.0,81600.0,64324.89,17275.11
1913,2023-06-01,20,2,4,3,3400.0,10200.0,7174.08,3025.92
1914,2023-06-01,19,1,2,2,5000.0,10000.0,6385.51,3614.49
1915,2023-06-01,16,10,2,3,5600.0,16800.0,12810.72,3989.28
1916,2023-06-01,7,4,3,1,13700.0,13700.0,9063.29,4636.71
1917,2023-06-02,17,2,1,3,3600.0,10800.0,6426.58,4373.42
1918,2023-06-02,3,8,2,2,27800.0,55600.0,33474.43,22125.57
1919,2023-06-02,12,2,3,3,14400.0,43200.0,26576.71,16623.29
1920,2023-06-03,4,1,1,5,18100.0,90500.0,54675.57,35824.43
1921,2023-06-03,15,1,6,4,18300.0,73200.0,43798.32,29401.68
1922,2023-06-03,1,4,4,2,29000.0,58000.0,43438.24,14561.76
1923,2023-06-03,11,9,1,2,11200.0,22400.0,13982.59,8417.41
1924,2023-06-03,15,6,1,2,19200.0,38400.0,29880.38,8519.62
1925,2023-06-03,5,1,1,1,19500.0,19500.0,15117.21,4382.79
1926,2023-06-03,14,2,2,5,16600.0,83000.0,67086.67,15913.33
1927,2023-06-04,11,2,6,5,12100.0,60500.0,38036.54,22463.46
1928,2023-06-04,13,2,2,1,18000.0,18000.0,11764.97,6235.03
1929,2023-06-04,4,2,2,4,28600.0,114400.0,76054.83,38345.17
1930,2023-06-04,2,2,4,2,20300.0,40600.0,31194.84,9405.16
1931,2023-06-04,12,8,1,3,11300.0,33900.0,25449.03,8450.97
1932,2023-06-04,2,10,1,3,18700.0,56100.0,33789.65,22310.35
1933,2023-06-04,19,6,4,1,5200.0,5200.0,3060.7,2139.3
1934,2023-06-05,7,4,4,1,8600.0,8600.0,6964.87,1635.13
1935,2023-06-05,1,4,1,4,23800.0,95200.0,69705.07,25494.93
1936,2023-06-05,15,5,5,1,13400.0,13400.0,8482.08,4917.92
1937,2023-06-05,13,1,1,3,17800.0,53400.0,36919.07,16480.93
1938,2023-06-05,2,1,4,4,28100.0,112400.0,74517.83,37882.17
1939,2023-06-05,2,2,4,5,25600.0,128000.0,86121.53,41878.47
1940,2023-06-05,5,8,4,2,20800.0,41600.0,29346.71,12253.29
1941,2023-06-05,1,1,1,3,22400.0,67200.0,39109.58,28090.42
1942,2023-06-05,8,2,3,4,15600.0,62400.0,39085.99,23314.01
1943,2023-06-06,1,3,5,1,24600.0,24600.0,15742.5,8857.5
1944,2023-06-06,5,1,1,1,27200.0,27200.0,16461.1,10738.9
1945,2023-06-06,9,4,1,3,11200.0,33600.0,20099.93,13500.07
1946,2023-06-06,18,9,3,4,4600.0,18400.0,14305.69,4094.31
1947,2023-06-06,14,1,2,3,15700.0,47100.0,39857.55,7242.45
1948,2023-06-07,8,2,5,5,14300.0,71500.0,54133.54,17366.46
1949,2023-06-07,20,2,4,5,3500.0,17500.0,10688.49,6811.51
1950,2023-06-07,12,1,2,1,15000.0,15000.0,11094.73,3905.27
1951,2023-06-07,9,1,4,3,11000.0,33000.0,19308.16,13691.84
1952,2023-06-07,17,1,4,2,3100.0,6200.0,5033.99,1166.01
1953,2023-06-07,4,2,4,1,33000.0,33000.0,21926.33,11073.67
1954,2023-06-07,20,1,4,1,4800.0,4800.0,4039.88,760.12
1955,2023-06-08,19,2,1,1,3100.0,3100.0,2371.48,728.52
1956,2023-06-08,19,1,1,3,5300.0,15900.0,12486.66,3413.34
1957,2023-06-08,2,1,2,5,18800.0,94000.0,74906.68,19093.32
1958,2023-06-08,12,10,5,5,12200.0,61000.0,44054.28,16945.72
1959,2023-06-08,19,2,1,1,4400.0,4400.0,2831.03,1568.97
1960,2023-06-08,7,1,4,4,13300.0,53200.0,38566.47,14633.53
1961,2023-06-09,5,4,1,5,20800.0,104000.0,62242.08,41757.92
1962,2023-06-09,20,10,2,4,3400.0,13600.0,8090.18,5509.82
1963,2023-06-09,6,1,4,5,13000.0,65000.0,43923.13,21076.87
1964,2023-06-09,15,2,4,1,14900.0,14900.0,9010.84,5889.16
1965,2023-06-09,15,1,3,3,14400.0,43200.0,30343.82,12856.18
1966,2023-06-09,9,6,1,1,9200.0,9200.0,7406.29,1793.71
1967,2023-06-09,6,1,2,2,16600.0,33200.0,22908.96,10291.04
1968,2023-06-09,8,1,4,2,16200.0,32400.0,21608.42,10791.58
1969,2023-06-09,2,9,1,4,24100.0,96400.0,62393.43,34006.57
1970,2023-06-10,12,4,5,3,13400.0,40200.0,25400.79,14799.21
1971,2023-06-10,2,2,4,4,32400.0,129600.0,106658.41,22941.59
1972,2023-06-10,3,9,1,5,30100.0,150500.0,125530.09,24969.91
1973,2023-06-10,16,1,1,4,3900.0,15600.0,9282.63,6317.37
1974,2023-06-10,1,4,4,3,32500.0,97500.0,82304.15,15195.85
1975,2023-06-10,11,6,2,5,19000.0,95000.0,80614.15,14385.85
1976,2023-06-11,7,9,2,2,8800.0,17600.0,11838.71,5761.29
1977,2023-06-11,18,2,1,1,3600.0,3600.0,2715.01,884.99
1978,2023-06-11,3,4,1,1,33700.0,33700.0,25836.51,7863.49
1979,2023-06-11,11,6,1,4,17900.0,71600.0,60024.7,11575.3
1980,2023-06-11,6,4,1,4,16200.0,64800.0,38426.02,26373.98
1981,2023-06-11,20,1,4,2,5200.0,10400.0,6926.7,3473.3
1982,2023-06-11,15,1,3,5,21000.0,105000.0,85229.18,19770.82
1983,2023-06-11,16,1,2,2,5600.0,11200.0,7087.05,4112.95
1984,2023-06-11,10,9,4,2,8500.0,17000.0,12031.09,4968.91
1985,2023-06-12,15,8,1,2,17800.0,35600.0,23899.36,11700.64
1986,2023-06-12,1,7,4,4,30400.0,121600.0,89569.71,32030.29
1987,2023-06-12,14,9,1,1,15100.0,15100.0,11585.48,3514.52
1988,2023-06-12,3,10,2,4,34300.0,137200.0,80877.53,56322.47
1989,2023-06-12,3,1,4,5,28700.0,143500.0,112553.13,30946.87
1990,2023-06-12,6,2,1,4,14300.0,57200.0,42252.19,14947.81
1991,2023-06-13,17,4,2,5,4500.0,22500.0,17221.89,5278.11
1992,2023-06-13,5,1,1,2,25800.0,51600.0,43171.43,8428.57
1993,2023-06-13,14,9,4,3,13400.0,40200.0,34135.25,6064.75
1994,2023-06-14,20,8,1,1,3700.0,3700.0,2923.83,776.17
1995,2023-06-14,1,4,1,2,32100.0,64200.0,43614.73,20585.27
1996,2023-06-14,10,2,5,4,9500.0,38000.0,31703.85,6296.15
1997,2023-06-14,12,1,6,4,11100.0,44400.0,32199.72,12200.28
1998,2023-06-14,18,1,1,2,4400.0,8800.0,6868.13,1931.87
1999,2023-06-14,18,6,1,5,3100.0,15500.0,9099.49,6400.51
2000,2023-06-14,18,5,1,5,3400.0,17000.0,12129.36,4870.64
2001,2023-06-14,11,9,2,1,17700.0,17700.0,12390.79,5309.21
2002,2023-06-14,19,5,1,2,3100.0,6200.0,4250.01,1949.99
2003,2023-06-14,19,1,1,1,3900.0,3900.0,3121.2,778.8
2004,2023-06-14,7,4,4,5,8900.0,44500.0,34928.38,9571.62
2005,2023-06-14,8,2,1,5,10300.0,51500.0,34008.87,17491.13
2006,2023-06-14,20,9,1,3,3000.0,9000.0,7352.6,1647.4
2007,2023-06-14,16,9,4,4,2900.0,11600.0,8191.94,3408.06
2008,2023-06-15,5,5,4,3,32600.0,97800.0,67390.18,30409.82
2009,2023-06-15,14,1,1,3,19700.0,59100.0,41468.39,17631.61
2010,2023-06-15,15,1,2,5,19600.0,98000.0,62174.17,35825.83
2011,2023-06-15,6,1,1,1,8700.0,8700.0,5731.27,2968.73
2012,2023-06-15,15,3,2,1,13200.0,13200.0,10370.24,2829.76
2013,2023-06-15,4,4,6,2,29400.0,58800.0,48189.0,10611.0
2014,2023-06-15,20,1,1,2,3000.0,6000.0,4949.93,1050.07
2015,2023-06-16,20,2,4,4,3300.0,13200.0,10970.13,2229.87
2016,2023-06-16,15,8,3,4,20400.0,81600.0,65074.68,16525.32
2017,2023-06-16,1,9,1,3,17800.0,53400.0,41911.55,11488.45
2018,2023-06-16,15,1,2,5,19800.0,99000.0,63350.74,35649.26
2019,2023-06-16,8,1,4,1,8500.0,8500.0,5581.35,2918.65
2020,2023-06-16,17,4,1,1,3800.0,3800.0,2324.0,1476.0
2021,2023-06-17,15,6,4,5,13200.0,66000.0,51964.56,14035.44
2022,2023-06-17,2,8,2,1,25800.0,25800.0,15263.05,10536.95
2023,2023-06-17,14,1,4,3,14500.0,43500.0,29705.66,13794.34
2024,2023-06-17,9,4,1,3,11600.0,34800.0,25047.84,9752.16
2025,2023-06-17,2,5,4,1,26300.0,26300.0,20855.6,5444.4
2026,2023-06-18,20,6,6,1,3000.0,3000.0,1955.68,1044.32
2027,2023-06-18,16,9,4,4,4700.0,18800.0,14563.86,4236.14
2028,2023-06-18,13,1,1,5,14500.0,72500.0,47238.8,25261.2
2029,2023-06-18,4,8,1,4,26500.0,106000.0,69602.2,36397.8
2030,2023-06-18,13,2,5,5,14000.0,70000.0,57819.89,12180.11
2031,2023-06-18,1,1,5,4,34300.0,137200.0,80359.39,56840.61
2032,2023-06-18,11,1,2,2,11700.0,23400.0,16644.29,6755.71
2033,2023-06-19,13,1,1,1,12500.0,12500.0,9227.74,3272.26
2034,2023-06-19,20,1,2,3,3600.0,10800.0,8861.86,1938.14
2035,2023-06-19,14,8,5,2,15900.0,31800.0,21376.4,10423.6
2036,2023-06-19,10,2,1,2,16600.0,33200.0,26572.16,6627.84
2037,2023-06-19,18,10,1,5,3500.0,17500.0,14146.34,3353.66
2038,2023-06-19,2,2,4,5,25200.0,126000.0,91894.34,34105.66
2039,2023-06-19,15,1,2,3,13700.0,41100.0,29494.28,11605.72
2040,2023-06-19,6,10,4,2,15700.0,31400.0,18436.26,12963.74
2041,2023-06-20,4,2,4,3,21800.0,65400.0,54697.8,10702.2
2042,2023-06-20,17,9,5,4,3300.0,13200.0,9902.3,3297.7
2043,2023-06-20,1,9,1,5,31300.0,156500.0,126004.72,30495.28
2044,2023-06-20,18,5,1,2,5300.0,10600.0,7634.22,2965.78
2045,2023-06-20,17,9,1,3,4300.0,12900.0,9730.97,3169.03
2046,2023-06-20,20,2,4,3,4500.0,13500.0,8724.5,4775.5
2047,2023-06-20,6,2,1,3,11500.0,34500.0,27328.46,7171.54
2048,2023-06-21,3,8,4,2,29400.0,58800.0,38130.4,20669.6
2049,2023-06-21,15,9,4,2,19900.0,39800.0,26209.38,13590.62
2050,2023-06-21,16,6,3,2,4200.0,8400.0,6139.14,2260.86
2051,2023-06-21,3,3,1,4,25700.0,102800.0,63712.5,39087.5
2052,2023-06-21,4,2,4,1,31600.0,31600.0,26429.9,5170.1
2053,2023-06-21,7,6,1,3,8600.0,25800.0,15659.87,10140.13
2054,2023-06-21,14,6,1,5,18100.0,90500.0,56038.01,34461.99
2055,2023-06-21,11,2,1,3,16200.0,48600.0,31285.69,17314.31
2056,2023-06-22,1,4,6,1,30600.0,30600.0,21256.77,9343.23
2057,2023-06-22,3,1,1,2,33600.0,67200.0,47664.44,19535.56
2058,2023-06-22,18,9,5,1,4500.0,4500.0,2768.26,1731.74
2059,2023-06-22,10,7,2,2,10400.0,20800.0,13682.91,7117.09
2060,2023-06-22,4,1,1,3,33300.0,99900.0,60357.48,39542.52
2061,2023-06-22,7,8,4,2,16000.0,32000.0,25016.52,6983.48
2062,2023-06-22,16,5,3,3,3300.0,9900.0,6736.39,3163.61
2063,2023-06-23,15,9,2,1,16000.0,16000.0,11459.01,4540.99
2064,2023-06-23,13,1,4,3,13900.0,41700.0,31877.09,9822.91
2065,2023-06-23,15,1,1,4,15900.0,63600.0,42245.29,21354.71
2066,2023-06-23,17,8,4,4,3100.0,12400.0,8869.15,3530.85
2067,2023-06-23,14,6,1,1,17300.0,17300.0,14200.08,3099.92
2068,2023-06-24,17,1,5,2,4700.0,9400.0,6386.71,3013.29
2069,2023-06-24,18,8,4,4,2900.0,11600.0,7996.22,3603.78
2070,2023-06-24,1,9,5,3,22400.0,67200.0,45339.59,21860.41
2071,2023-06-25,19,1,1,5,5000.0,25000.0,15495.19,9504.81
2072,2023-06-25,18,1,1,1,3700.0,3700.0,2601.83,1098.17
2073,2023-06-25,3,2,4,3,34100.0,102300.0,77213.24,25086.76
2074,2023-06-25,13,9,1,3,13600.0,40800.0,29831.4,10968.6
2075,2023-06-25,1,1,4,4,22700.0,90800.0,56160.81,34639.19
2076,2023-06-25,2,8,1,1,30400.0,30400.0,20586.62,9813.38
2077,2023-06-26,17,2,1,4,4000.0,16000.0,12374.15,3625.85
2078,2023-06-26,20,6,2,1,3500.0,3500.0,2900.26,599.74
2079,2023-06-26,12,1,1,5,13900.0,69500.0,40528.96,28971.04
2080,2023-06-26,4,1,1,4,22000.0,88000.0,68726.33,19273.67
2081,2023-06-26,19,9,1,3,3800.0,11400.0,8406.83,2993.17
2082,2023-06-26,1,2,4,1,25600.0,25600.0,20054.95,5545.05
2083,2023-06-26,1,1,1,1,22700.0,22700.0,14476.58,8223.42
2084,2023-06-27,20,1,1,3,5200.0,15600.0,11345.88,4254.12
2085,2023-06-27,8,10,4,1,14300.0,14300.0,9135.44,5164.56
2086,2023-06-27,4,4,4,1,20800.0,20800.0,12774.79,8025.21
2087,2023-06-27,17,9,2,3,3800.0,11400.0,8281.12,3118.88
2088,2023-06-27,3,1,2,4,29200.0,116800.0,69066.87,47733.13
2089,2023-06-27,17,4,1,5,4400.0,22000.0,15121.75,6878.25
2090,2023-06-28,14,1,1,5,13600.0,68000.0,56460.67,11539.33
2091,2023-06-28,12,7,1,5,16700.0,83500.0,48625.37,34874.63
2092,2023-06-28,9,1,1,3,12600.0,37800.0,22071.88,15728.12
2093,2023-06-28,18,4,4,2,4200.0,8400.0,6768.37,1631.63
2094,2023-06-28,9,9,1,3,9600.0,28800.0,24012.17,4787.83
2095,2023-06-28,8,4,1,4,8500.0,34000.0,22792.58,11207.42
2096,2023-06-28,18,1,1,2,3100.0,6200.0,5050.8,1149.2
2097,2023-06-28,13,5,3,2,19100.0,38200.0,24595.55,13604.45
2098,2023-06-28,13,6,6,1,17700.0,17700.0,12111.81,5588.19
2099,2023-06-29,17,4,1,3,4200.0,12600.0,8810.06,3789.94
2100,2023-06-29,10,4,4,5,9700.0,48500.0,29048.9,19451.1
2101,2023-06-29,10,1,4,1,15200.0,15200.0,12067.11,3132.89
2102,2023-06-29,18,2,1,4,3000.0,12000.0,8614.25,3385.75
2103,2023-06-29,2,3,4,5,22800.0,114000.0,76682.89,37317.11
2104,2023-06-29,12,3,1,1,19400.0,19400.0,11395.14,8004.86
2105,2023-06-29,11,1,3,4,19700.0,78800.0,56406.05,22393.95
2106,2023-06-29,14,9,4,5,19000.0,95000.0,70262.44,24737.56
2107,2023-06-29,3,1,4,4,32600.0,130400.0,97020.79,33379.21
2108,2023-06-29,2,1,1,3,26700.0,80100.0,47749.16,32350.84
2109,2023-06-29,3,2,3,4,31900.0,127600.0,89661.61,37938.39
2110,2023-06-30,11,4,1,2,14000.0,28000.0,16913.24,11086.76
2111,2023-06-30,14,1,4,1,13300.0,13300.0,9952.46,3347.54
2112,2023-06-30,6,2,2,1,9700.0,9700.0,5730.85,3969.15
2113,2023-06-30,20,1,1,5,4600.0,23000.0,18380.08,4619.92
2114,2023-06-30,10,1,4,3,14800.0,44400.0,27896.59,16503.41
2115,2023-06-30,6,4,5,3,12900.0,38700.0,28288.15,10411.85
2116,2023-06-30,10,6,5,3,9700.0,29100.0,20978.05,8121.95
2117,2023-06-30,10,9,5,2,8500.0,17000.0,12083.49,4916.51
2118,2023-06-30,20,1,1,2,5000.0,10000.0,6901.22,3098.78
2119,2023-07-01,4,5,4,2,22300.0,62440.0,37553.26,24886.74
2120,2023-07-01,16,2,1,5,5400.0,37800.0,28584.43,9215.57
2121,2023-07-01,12,9,4,4,13200.0,73920.0,48610.21,25309.79
2122,2023-07-02,11,6,1,1,14500.0,20300.0,13891.69,6408.31
2123,2023-07-02,3,6,2,5,21400.0,149800.0,124726.75,25073.25
2124,2023-07-02,16,9,4,5,3000.0,21000.0,13380.44,7619.56
2125,2023-07-02,10,7,1,4,11600.0,64960.0,48752.04,16207.96
2126,2023-07-02,12,10,1,2,18000.0,50400.0,38304.3,12095.7
2127,2023-07-02,19,5,1,4,3100.0,17360.0,10745.99,6614.01
2128,2023-07-02,16,4,1,2,5500.0,15400.0,11703.18,3696.82
2129,2023-07-02,10,9,4,2,13200.0,36960.0,28501.13,8458.87
2130,2023-07-02,17,4,4,4,5300.0,29680.0,23995.84,5684.16
2131,2023-07-03,17,1,1,1,3600.0,5040.0,3138.64,1901.36
2132,2023-07-03,10,1,4,3,16600.0,69720.0,53839.15,15880.85
2133,2023-07-04,15,2,2,4,12300.0,68880.0,40077.73,28802.27
2134,2023-07-04,8,1,1,1,16300.0,22820.0,16342.14,6477.86
2135,2023-07-04,13,6,4,2,16600.0,46480.0,31758.9,14721.1
2136,2023-07-04,19,2,1,5,3600.0,25200.0,17725.52,7474.48
2137,2023-07-04,19,1,1,3,3300.0,13860.0,10644.78,3215.22
2138,2023-07-04,6,2,6,2,10600.0,29680.0,21438.73,8241.27
2139,2023-07-04,9,10,1,1,15400.0,21560.0,18238.96,3321.04
2140,2023-07-05,19,9,4,5,5100.0,35700.0,29690.45,6009.55
2141,2023-07-05,10,1,1,1,11900.0,16660.0,10636.09,6023.91
2142,2023-07-05,11,1,4,2,18600.0,52080.0,38830.72,13249.28
2143,2023-07-05,13,8,1,3,13300.0,55860.0,40147.26,15712.74
2144,2023-07-05,18,5,5,2,5200.0,14560.0,9908.64,4651.36
2145,2023-07-05,5,1,6,5,27300.0,191100.0,115739.75,75360.25
2146,2023-07-05,8,10,2,3,16300.0,68460.0,53637.08,14822.92
2147,2023-07-06,19,5,4,5,4000.0,28000.0,22443.46,5556.54
2148,2023-07-06,5,2,4,5,20200.0,141400.0,119442.71,21957.29
2149,2023-07-06,20,2,2,4,4200.0,23520.0,19295.0,4225.0
2150,2023-07-06,18,1,4,5,5100.0,35700.0,21677.77,14022.23
2151,2023-07-06,16,4,4,5,4200.0,29400.0,23241.56,6158.44
2152,2023-07-06,8,5,2,1,14600.0,20440.0,16063.6,4376.4
2153,2023-07-06,4,2,2,5,27400.0,191800.0,161163.56,30636.44
2154,2023-07-06,13,9,2,3,19100.0,80220.0,64842.45,15377.55
2155,2023-07-06,1,5,2,2,29700.0,83160.0,60079.7,23080.3
2156,2023-07-07,18,10,1,3,3600.0,15120.0,11844.1,3275.9
2157,2023-07-07,3,1,5,5,28000.0,196000.0,156071.09,39928.91
2158,2023-07-07,3,5,1,2,29800.0,83440.0,66440.16,16999.84
2159,2023-07-07,15,9,1,1,18000.0,25200.0,18693.68,6506.32
2160,2023-07-08,19,2,1,2,5200.0,14560.0,11510.52,3049.48
2161,2023-07-08,10,1,1,2,13100.0,36680.0,25624.17,11055.83
2162,2023-07-08,16,2,2,3,4100.0,17220.0,11802.64,5417.36
2163,2023-07-08,11,1,2,3,15100.0,63420.0,37552.09,25867.91
2164,2023-07-08,9,1,3,4,13000.0,72800.0,55899.42,16900.58
2165,2023-07-08,4,9,4,3,30100.0,126420.0,97466.81,28953.19
2166,2023-07-08,5,9,1,5,19400.0,135800.0,85701.49,50098.51
2167,2023-07-09,12,1,2,3,11700.0,49140.0,40795.81,8344.19
2168,2023-07-09,17,3,5,1,3400.0,4760.0,3720.8,1039.2
2169,2023-07-09,4,9,4,1,19300.0,27020.0,18745.02,8274.98
2170,2023-07-10,16,9,2,1,3200.0,4480.0,3085.31,1394.69
2171,2023-07-10,20,8,4,3,2800.0,11760.0,9718.09,2041.91
2172,2023-07-10,4,8,3,4,24800.0,138880.0,103836.59,35043.41
2173,2023-07-10,20,6,4,3,4700.0,19740.0,14702.87,5037.13
2174,2023-07-10,19,1,4,4,4800.0,26880.0,19168.68,7711.32
2175,2023-07-10,18,6,4,5,5200.0,36400.0,22445.74,13954.26
2176,2023-07-10,1,1,4,1,32600.0,45640.0,38083.23,7556.77
2177,2023-07-10,20,7,1,3,4800.0,20160.0,13476.31,6683.69
2178,2023-07-10,7,2,2,1,11700.0,16380.0,11944.61,4435.39
2179,2023-07-10,14,1,1,2,15700.0,43960.0,31886.35,12073.65
2180,2023-07-10,7,5,2,4,9900.0,55440.0,36553.16,18886.84
2181,2023-07-11,10,1,5,2,12200.0,34160.0,28783.48,5376.52
2182,2023-07-11,12,9,5,5,12400.0,86800.0,70782.83,16017.17
2183,2023-07-12,2,3,4,3,30500.0,128100.0,101147.03,26952.97
2184,2023-07-12,15,2,3,1,11100.0,15540.0,12970.9,2569.1
2185,2023-07-12,9,1,1,3,12000.0,50400.0,32349.41,18050.59
2186,2023-07-12,12,1,1,2,20200.0,56560.0,41041.39,15518.61
2187,2023-07-12,2,9,4,4,30100.0,168560.0,115198.3,53361.7
2188,2023-07-12,8,5,1,3,9000.0,37800.0,31629.65,6170.35
2189,2023-07-12,3,9,1,2,22700.0,63560.0,52378.02,11181.98
2190,2023-07-12,14,2,5,5,20900.0,146300.0,97174.29,49125.71
2191,2023-07-12,5,1,1,2,32100.0,89880.0,71078.89,18801.11
2192,2023-07-13,18,1,1,2,5100.0,14280.0,10489.71,3790.29
2193,2023-07-13,13,2,1,2,19800.0,55440.0,38827.34,16612.66
2194,2023-07-13,14,1,2,3,18000.0,75600.0,57028.72,18571.28
2195,2023-07-13,7,1,1,5,9200.0,64400.0,46357.54,18042.46
2196,2023-07-13,7,1,1,5,13400.0,93800.0,78785.55,15014.45
2197,2023-07-13,8,5,2,3,16000.0,67200.0,40728.94,26471.06
2198,2023-07-14,14,2,5,1,12700.0,17780.0,12591.87,5188.13
2199,2023-07-14,2,9,4,4,31100.0,174160.0,105146.82,69013.18
2200,2023-07-14,19,6,4,3,4600.0,19320.0,14039.36,5280.64
2201,2023-07-14,12,8,4,2,10900.0,30520.0,18637.64,11882.36
2202,2023-07-14,16,2,4,1,4800.0,6720.0,5435.67,1284.33
2203,2023-07-14,13,6,5,1,14200.0,19880.0,13323.27,6556.73
2204,2023-07-14,5,1,3,1,20300.0,28420.0,18501.36,9918.64
2205,2023-07-14,11,1,4,4,18000.0,100800.0,81100.79,19699.21
2206,2023-07-14,18,1,5,4,3600.0,20160.0,15893.41,4266.59
2207,2023-07-15,11,4,4,1,16900.0,23660.0,13784.49,9875.51
2208,2023-07-15,10,3,1,4,8500.0,47600.0,35432.43,12167.57
2209,2023-07-15,12,4,1,5,12300.0,86100.0,71720.94,14379.06
2210,2023-07-15,2,6,4,3,20200.0,84840.0,59633.83,25206.17
2211,2023-07-15,4,9,3,3,17800.0,74760.0,52734.79,22025.21
2212,2023-07-15,19,4,4,1,4900.0,6860.0,4858.01,2001.99
2213,2023-07-15,18,8,1,4,5400.0,30240.0,21582.41,8657.59
2214,2023-07-15,8,10,2,5,11000.0,77000.0,47022.87,29977.13
2215,2023-07-16,7,1,5,1,10200.0,14280.0,11409.9,2870.1
2216,2023-07-16,12,7,2,4,16400.0,91840.0,53775.47,38064.53
2217,2023-07-16,4,6,1,2,17900.0,50120.0,36416.99,13703.01
2218,2023-07-16,4,6,2,1,20000.0,28000.0,23390.2,4609.8
2219,2023-07-16,18,1,3,4,3700.0,20720.0,14549.12,6170.88
2220,2023-07-17,1,6,1,1,23200.0,32480.0,25526.21,6953.79
2221,2023-07-17,4,2,4,3,29600.0,124320.0,72121.43,52198.57
2222,2023-07-17,20,1,1,2,4300.0,12040.0,9993.11,2046.89
2223,2023-07-17,5,2,1,1,24900.0,34860.0,24326.43,10533.57
2224,2023-07-17,20,3,1,1,3300.0,4620.0,3700.89,919.11
2225,2023-07-17,16,6,1,4,5000.0,28000.0,22981.12,5018.88
2226,2023-07-18,12,4,1,2,17100.0,47880.0,29381.11,18498.89
2227,2023-07-18,6,1,1,4,9000.0,50400.0,29599.5,20800.5
2228,2023-07-18,3,1,4,4,21600.0,120960.0,88611.38,32348.62
2229,2023-07-18,1,8,2,3,34300.0,144060.0,107867.17,36192.83
2230,2023-07-18,10,7,5,2,12600.0,35280.0,29462.66,5817.34
2231,2023-07-18,17,1,1,1,4600.0,6440.0,3898.91,2541.09
2232,2023-07-18,3,1,5,5,24200.0,169400.0,105880.23,63519.77
2233,2023-07-19,14,2,1,4,13500.0,75600.0,63205.87,12394.13
2234,2023-07-19,12,8,2,4,15000.0,84000.0,61187.88,22812.12
2235,2023-07-19,5,1,2,5,19200.0,134400.0,94233.65,40166.35
2236,2023-07-19,13,10,4,5,16700.0,116900.0,72335.32,44564.68
2237,2023-07-19,8,1,1,2,15000.0,42000.0,24698.07,17301.93
2238,2023-07-19,8,1,1,1,10900.0,15260.0,10799.48,4460.52
2239,2023-07-19,8,4,3,5,11500.0,80500.0,61643.46,18856.54
2240,2023-07-19,20,2,1,5,5400.0,37800.0,29802.82,7997.18
2241,2023-07-19,19,1,1,5,4800.0,33600.0,27475.4,6124.6
2242,2023-07-20,14,6,1,4,17700.0,99120.0,66990.28,32129.72
